"Postal Code","Place Name","Province","Municipality","Latitude","Longitude"
5900,Middelburg,,,-25.7833,29.4667
5920,Steynsburg,,,-31.3,25.8167
5930,Hofmeyr,,,-31.65,25.8
5950,Noupoort,,,-31.1874,24.9499
6000,Port Elizabeth,,,-33.9667,25.5833
6001,Port Elizabeth,,,-33.9766,25.6324
6003,Port Elizabeth,,,-33.9667,25.5833
6004,Zwide,,,-33.8667,25.5667
6005,Port Elizabeth,,,-33.9667,25.5833
6006,Port Elizabeth,,,-33.9667,25.5833
6008,Port Elizabeth,,,-33.9667,25.5833
6011,Emerald Hill,,,-34,25.55
6011,Port Elizabeth,,,-33.9667,25.5833
6012,Port Elizabeth,,,-33.9667,25.5833
6012,Estadeal,,,-33.9667,25.5833
6013,Port Elizabeth,,,-33.9666,25.5833
6014,Port Elizabeth,,,-33.9667,25.5833
6015,Port Elizabeth,,,-33.9667,25.5833
6016,Port Elizabeth,,,-33.9667,25.5833
6017,Hunter'S Retreat,,,-33.9667,25.5833
6017,Port Elizabeth,,,-33.9667,25.5833
6018,Port Elizabeth,,,-33.9667,25.5833
6019,Port Elizabeth,,,-33.9666,25.5833
6020,Port Elizabeth,,,-33.9667,25.5833
6020,Gelvandale,,,-33.9167,25.55
6021,Uitenhage,,,-33.7653,25.4022
6025,Port Elizabeth,,,-33.9667,25.5833
6025,Linton Grange,,,-33.94,25.56
6026,Port Elizabeth,,,-33.9667,25.5833
6027,Port Elizabeth,,,-33.9667,25.5833
6028,Bethelsdorp,,,-33.8833,25.5
6031,Port Elizabeth,,,-33.9667,25.5833
6032,Port Elizabeth,,,-33.9667,25.5833
6033,Port Elizabeth,,,-33.9667,25.5833
6045,Port Elizabeth,,,-33.9667,25.5833
6045,Newton Park,,,-33.95,25.5667
6055,Port Elizabeth,,,-33.9667,25.5833
6056,Port Elizabeth,,,-33.9667,25.5833
6057,Port Elizabeth,,,-33.9667,25.5833
6058,Port Elizabeth,,,-33.9667,25.5833
6059,Saltville,,,-33.9667,25.5833
6059,Port Elizabeth,,,-33.9667,25.5833
6060,Port Elizabeth,,,-33.9667,25.5833
6061,Port Elizabeth,,,-33.9667,25.5833
6062,Port Elizabeth,,,-33.9667,25.5833
6065,Port Elizabeth,,,-33.9667,25.5833
6070,Port Elizabeth,,,-33.9917,25.5667
6070,Emerald Hill,,,-34,25.55
6070,Walmer,,,-33.9833,25.5833
6105,Addo,,,-33.5667,25.6833
6107,Addo,,,-33.5667,25.6833
6109,Addo,,,-33.5667,25.6833
6115,Addo,,,-33.5667,25.6833
6120,Kirkwood,,,-33.4156,25.4436
6121,Kirkwood,,,-33.4156,25.4436
6125,Kirkwood,,,-33.4156,25.4436
6130,Paterson,,,-33.45,25.9667
6131,Paterson,,,-33.45,25.9667
6135,Alicedale,,,-33.3167,26.0833
6139,Peddie,,,-33.3,26.5333
6139,Grahamstad,,,-33.3,26.5333
6139,Grahamstown,,,-33.3,26.5333
6140,Grahamstown,,,-33.3,26.5333
6141,Grahamstad,,,-33.3,26.5333
6141,Grahamstown,,,-33.3,26.5333
6142,Grahamstown,,,-33.3,26.5333
6143,Grahamstown,,,-33.3,26.5333
6145,Grahamstown,,,-33.3,26.5333
6146,Grahamstown,,,-33.3,26.5333
6150,Grahamstown,,,-33.3,26.5333
6166,Bathurst,,,-33.4833,26.8333
6170,Port Alfred,,,-33.6,26.9
6171,Port Alfred,,,-33.6,26.9
6172,Port Alfred,,,-33.6,26.9
6172,Southseas,,,-33.6,26.9
6173,Port Alfred,,,-33.6,26.9
6175,Colchester,,,-33.6,26.9
6175,Port Elizabeth,,,-33.9667,25.5833
6180,Port Elizabeth,,,-33.9667,25.5833
6185,Alexandria,,,-24.9167,31.15
6186,Alexandria,,,-24.9167,31.15
6187,Alexandria,,,-24.9167,31.15
6188,Port Elizabeth,,,-33.9667,25.5833
6189,Alexandria,,,-24.9167,31.15
6191,Kenton On Sea,,,-33.7,26.6833
6200,Port Elizabeth,,,-33.9,25.6
6200,New Brighton,,,-33.9,25.6
6201,New Brighton,,,-33.9,25.6
6201,Zwide,,,-33.9333,25.5917
6201,Port Elizabeth,,,-33.9667,25.5833
6202,New Brighton,,,-33.9,25.6
6204,Port Elizabeth,,,-33.9667,25.5833
6205,Port Elizabeth,,,-33.9667,25.5833
6205,Kwazakhele,,,-33.8667,25.5833
6209,Port Elizabeth,,,-33.9667,25.5833
6210,Swartkops,,,-33.8667,25.6
6210,Port Elizabeth,,,-33.9667,25.5833
6211,Port Elizabeth,,,-33.9667,25.5833
6211,Motherwell,,,-33.9667,25.5833
6212,Port Elizabeth,,,-33.9667,25.5833
6213,Port Elizabeth,,,-33.9667,25.5833
6215,Port Elizabeth,,,-33.9667,25.5833
6220,Despatch,,,-33.8,25.4667
6220,Port Elizabeth,,,-33.8,25.4667
6229,Uitenhage,,,-33.7653,25.4022
6230,Uitenhage,,,-33.7653,25.4022
6231,Uitenhage,,,-33.7653,25.4022
6232,Uitenhage,,,-33.7653,25.4022
6234,Uitenhage,,,-33.7653,25.4022
6237,Port Elizabeth,,,-33.9667,25.5833
6238,Uitenhage,,,-33.7653,25.4022
6241,Port Elizabeth,,,-33.9667,25.5833
6241,Gambleville,,,-33.7839,25.3974
6242,Kwanobuhle,,,-33.8025,25.3925
6242,Uitenhage,,,-33.7653,25.4022
6250,Steytlerville,,,-33.3328,24.3447
6255,Klipplaat,,,-33.0211,24.3369
6265,Jansenville,,,-32.9333,24.6667
6270,Aberdeen,,,-32.4833,24.0667
6280,Graaff-Reinet,,,-32.25,24.55
6281,Graaff-Reinet,,,-32.25,24.55
6282,Adendorp,,,-32.3,24.55
6286,Graaff-Reinet,,,-32.25,24.55
6300,Humansdorp,,,-34.0333,24.7667
6302,Humansdorp,,,-34.0333,24.7667
6303,Humansdorp,,,-34.0333,24.7667
6304,Humansdorp,,,-34.0333,24.7667
6306,Humansdorp,,,-34.0333,24.7667
6307,Humansdorp,,,-34.0333,24.7667
6310,Humansdorp,,,-34.0333,24.7667
6311,Humansdorp,,,-34.0333,24.7667
6313,Humansdorp,,,-34.0333,24.7667
6330,Jeffreys Bay,,,-33.9028,24.8675
6331,Jeffreys Bay,,,-33.9028,24.8675
6332,Jeffreysbaai,,,-34.05,24.9167
6332,Jeffreys Bay,,,-34.05,24.9167
6335,Patensie,,,-33.7556,24.8183
6350,Hankey,,,-33.8333,24.8833
6351,Hackney,,,-32.3167,26.6333
6360,Port Elizabeth,,,-33.9667,25.5833
6365,Port Elizabeth,,,-33.9667,25.5833
6375,Humansdorp,,,-34.0333,24.7667
6385,Port Elizabeth,,,-33.9667,25.5833
6390,Port Elizabeth,,,-33.9667,25.5833
6400,Kareedouw,,,-30.7833,25.85
6410,Joubertina,,,-30.85,26.6833
6446,Willowmore,,,-33.2833,23.4833
6447,Willowmore,,,-33.2833,23.4833
6451,Willowmore,,,-33.2833,23.4833
6452,Willowmore,,,-33.2833,23.4833
6454,Willowmore,,,-33.2833,23.4833
6460,Uniondale,,,-33.65,23.1333
6462,Uniondale,,,-33.65,23.1333
6463,Uniondale,,,-33.65,23.1333
6466,Uniondale,,,-33.65,23.1333
6467,Uniondale,,,-33.65,23.1333
6480,Uniondale,,,-33.65,23.1333
6490,Uniondale,,,-33.65,23.1333
6501,Mossel Bay,,,-34.1833,22.1333
6503,Mosselbaai,,,-34.1833,22.1333
6503,Mossel Bay,,,-34.1833,22.1333
6504,Mossel Bay,,,-34.1833,22.1333
6505,Mossel Bay,,,-34.1833,22.1333
6506,Kwanonqaba,,,-34.1833,22.1333
6506,Mossel Bay,,,-34.1833,22.1333
6506,Mosselbay,,,-34.1833,22.1333
6506,Mosselbaai,,,-34.1833,22.1333
6507,Mossel Bay,,,-34.1833,22.1333
6510,Mossel Bay,,,-34.1833,22.1333
6510,Mosselbaai,,,-34.1833,22.1333
6511,Mossel Bay,,,-34.1833,22.1333
6520,Hartenbos,,,-34.1167,22.1167
6525,Great Brak River,,,-34.0333,22.2167
6525,Groot-Brakrivier,,,-34.0333,22.2167
6526,Great Brak River,,,-34.0333,22.2167
6529,George East,,,-33.8167,25.65
6529,Pacaltsdorp,,,-34.0167,22.45
6529,George,,,-33.9667,22.45
6531,George,,,-33.9666,22.4499
6534,George,,,-33.9667,22.45
6535,George,,,-33.9667,22.45
6536,George,,,-33.9666,22.4499
6537,George,,,-33.9667,22.45
6538,George,,,-33.9667,22.45
6539,George,,,-33.9667,22.45
6541,George,,,-33.9667,22.45
6544,George,,,-33.9667,22.45
6560,George,,,-33.9667,22.45
6570,Knysna,,,-34.034,23.0343
6571,Knysna,,,-34.0333,23.0333
6573,Sedgefield,,,-34.0167,22.8
6576,Knysna,,,-34.0333,23.0333
6580,Knysna,,,-34.0333,23.0333
6583,Knysna,,,-34.0333,23.0333
6600,Plettenbergbaai,,,-34.0455,23.3727
6600,Plettenberg Bay,,,-34.0455,23.3727
6602,Plettenberg Bay,,,-34.05,23.3666
6603,Plettenberg Bay,,,-34.05,23.3667
6604,Plettenberg Bay,,,-34.05,23.3666
6605,Plettenberg Bay,,,-34.05,23.3667
6606,Plettenberg Bay,,,-34.05,23.3667
6615,George,,,-33.9667,22.45
6623,Oudtshoorn,,,-33.5833,22.2
6624,Oudtshoorn,,,-33.5833,22.2
6625,Oudtshoorn,,,-33.5833,22.2
6625,Oudshoorn,,,-33.5833,22.2
6628,Oudtshoorn,,,-33.5833,22.2
6631,Oudtshoorn,,,-33.5833,22.2
6632,Oudtshoorn,,,-33.5833,22.2
6633,Oudtshoorn,,,-33.5833,22.2
6634,Oudtshoorn,,,-33.5833,22.2
6650,Oudtshoorn,,,-33.5833,22.2
6651,Oudtshoorn,,,-33.5833,22.2
6655,Ladismith,,,-33.4833,21.2667
6655,Western Cape,,,-33.55,21.8889
6656,Ladismith,,,-33.4833,21.2667
6660,Calitzdorp,,,-33.5333,21.6833
6665,Heidelberg Wc,,,-33.5333,21.6833
6665,Western Cape,,,-33.5333,21.6833
6666,Heidelberg Wc,,,-33.5333,21.6833
6667,Heidelberg Wc,,,-33.5333,21.6833
6670,Riversdale,,,-34.1,21.2667
6671,Riversdale,,,-34.1,21.2667
6674,Stilbaai,,,-34.3667,21.4167
6674,Still Bay,,,-34.3667,21.4
6675,Still Bay,,,-34.3667,21.4
6676,Still Bay,,,-34.3667,21.4
6690,Ladismith,,,-33.4833,21.2667
6695,Albertina,,,-34.2,21.5833
6695,Albertinia,,,-34.2,21.5833
6696,Albertina,,,-34.2,21.5833
6705,Robertson,,,-33.8,19.8833
6707,Robertson,,,-33.8,19.8833
6715,Ashton,,,-33.8167,20.05
6720,Montagu,,,-33.7833,20.1167
6730,Bonnievale,,,-33.9333,22.0333
6740,Swellendam,,,-34.0333,20.4333
6741,Bonnievale,,,-33.9333,20.1
6742,Swellendam,,,-34.0333,20.4333
6743,Swellendam,,,-34.0333,20.4333
6810,Porterville,,,-33.0167,18.9833
6811,Porterville,,,-33.0167,18.9833
6812,Porterville,,,-33.0167,18.9833
6820,Western Cape,,,-33.2833,19.15
6820,Tulbagh,,,-33.2833,19.15
6821,Tulbagh,,,-33.2833,19.15
6830,Wolseley,,,-33.4167,19.2
6835,Prince Alfred Hamlet,,,-33.3,19.3167
6835,Ceres,,,-33.3667,19.3167
6836,Ceres,,,-33.3667,19.3167
6837,Ceres,,,-33.3667,19.3167
6838,Ceres,,,-33.3667,19.3167
6840,Prince Alfred Hamlet,,,-33.3667,19.3167
6840,Ceres,,,-33.3667,19.3167
6845,Worcester,,,-33.65,19.4333
6850,Worcester,,,-33.65,19.4333
6851,Worcester,,,-33.65,19.4333
6852,Worcester,,,-33.65,19.4333
6853,Worcester,,,-33.65,19.4333
6854,Worcester,,,-33.65,19.4333
6855,Worcester,,,-33.65,19.4333
6856,Worcester,,,-33.65,19.4333
6857,Worcester,,,-33.65,19.4333
6858,Worcester,,,-33.65,19.4333
6859,Worcester,,,-24.3,30.5167
6861,Worcester,,,-33.65,19.4333
6862,Worcester,,,-33.65,19.4333
6863,Worcester,,,-24.3,30.5167
6870,Worcester,,,-33.65,19.4333
6880,Touwsrivier,,,-33.3333,20.0333
6880,Touws River,,,-33.3333,20.0333
6901,Laingsburg,,,-33.2,20.85
6920,Sutherland,,,-32.4,20.6667
6932,Prince Albert,,,-33.2167,22.0333
6940,Beaufort West,,,-32.35,22.5833
6950,Beaufort West,,,-32.35,22.5833
6960,Fraserburg,,,-31.9167,21.5167
6970,Beaufort West,,,-32.35,22.5833
6970,Beaufort-Wes,,,-32.35,22.5833
6970,Beaufort Wes,,,-32.35,22.5833
6973,Beaufort West,,,-32.35,22.5833
7000,De Aar,,,-30.65,24.0167
7005,Hanover,,,-31.0667,24.45
7070,Victoria West,,,-31.4,23.1167
7071,Victoria West,,,-31.4,23.1167
7090,Richmond,,,-29.8667,30.2667
7090,Northern Cape,,,-31.2889,23.5611
7100,Kaapstad,,,-33.9778,18.6167
7100,Delft,,,-33.9778,18.6167
7100,Eersterivier,,,-34.0167,18.7
7100,Eerste River,,,-34,18.7333
7100,Eerste Rivier,,,-33.9778,18.6167
7100,Cape Town,,,-33.9167,18.4167
7101,Eerste River,,,-34,18.7333
7102,Eerste River,,,-34,18.7333
7103,Cape Town,,,-33.9167,18.4167
7103,Kaapstad,,,-33.9167,18.4167
7105,Eerste River,,,-34,18.7333
7110,Somerset West,,,-34.0833,18.85
7130,Somerset West,,,-34.0833,18.85
7130,Macassar,,,-34.0667,18.7667
7130,Firgrove,,,-34.075,18.8083
7130,Somerset-Wes,,,-34.075,18.8083
7131,Somerset West,,,-34.0833,18.85
7133,Somerset West,,,-34.0833,18.85
7134,Somerset West,,,-34.0833,18.85
7135,Somerset West,,,-34.0833,18.85
7140,Strand,,,-34.1167,18.8333
7140,Gordon'S Bay,,,-34.1667,18.8667
7141,Kleinmond,,,-34.35,19.0333
7144,Strand,,,-34.1167,18.8333
7151,Strand,,,-34.1167,18.8333
7160,Grabouw,,,-34.15,19.0167
7171,Grabouw,,,-34.15,19.0167
7180,Grabouw,,,-34.15,19.0167
7185,Caledon,,,-34.2167,19.4167
7195,Kleinmond,,,-34.35,19.0333
7196,Kleinmond,,,-34.35,19.0333
7200,Hermanus,,,-34.4166,19.2333
7201,Hermanus,,,-34.4167,19.2333
7201,Onrus River,,,-34.4167,19.2333
7202,Hermanus,,,-34.4167,19.2333
7210,Hermanus,,,-34.4167,19.2333
7220,Gans Bay,,,-34.5833,19.35
7221,Gans Bay,,,-34.5833,19.35
7230,Caledon,,,-34.2167,19.4167
7232,Caledon,,,-34.2167,19.4167
7250,Riviersonderend,,,-34.15,19.9
7250,Caledon,,,-34.15,19.9
7252,Riviersonderend,,,-34.15,19.9
7271,Gans Bay,,,-34.5833,19.35
7281,Bredasdorp,,,-34.5333,20.0333
7282,Bredasdorp,,,-34.5333,20.0333
7282,Saldanha,,,-34.5333,20.0333
7283,Bredasdorp,,,-34.5333,20.0333
7285,Bredasdorp,,,-34.5333,20.0333
7287,Bredasdorp,,,-34.5333,20.0333
7300,Malmesbury,,,-33.45,18.7333
7302,Malmesbury,,,-33.45,18.7333
7303,Malmesbury,,,-33.45,18.7333
7304,Atlantis,,,-33.5667,18.4833
7305,Malmesbury,,,-33.45,18.7333
7306,Malmesbury,,,-33.45,18.7333
7307,Malmesbury,,,-33.45,18.7333
7308,Malmesbury,,,-33.45,18.7333
7310,Moorreesburg,,,-33.15,18.6667
7312,Moorreesburg,,,-33.15,18.6667
7320,Piketberg,,,-32.9,18.7667
7321,Piketberg,,,-32.9,18.7667
7322,Piketberg,,,-32.9,18.7667
7323,Piketberg,,,-32.9,18.7667
7325,Piketberg,,,-32.9,18.7667
7335,Piketberg,,,-32.9,18.7667
7340,Citrusdal,,,-32.6,19.0167
7345,Darling,,,-26.9833,29.3167
7347,Dassenberg,,,-33.0833,18.75
7348,Atlantis,,,-33.5667,18.4833
7349,Kaapstad,,,-33.5667,18.4833
7349,Atlantis,,,-33.5667,18.4833
7349,Dassenberg,,,-33.5667,18.4833
7350,Atlantis,,,-33.5667,18.4833
7351,Darling,,,-33.3833,18.3833
7352,Dassenberg,,,-33.3367,18.3467
7353,Atlantis,,,-33.5667,18.4833
7354,Atlantis,,,-33.5667,18.4833
7355,Hopefield,,,-33.0667,18.35
7357,Langebaan,,,-33.1,18.0333
7358,Atlantis,,,-33.5667,18.4833
7365,Velddrif,,,-32.7833,18.1667
7375,Vredenburg,,,-32.9,17.9833
7380,Vredenburg,,,-32.9,17.9833
7381,Vredenburg,,,-32.9,17.9833
7382,Saldanha,,,-33.0167,17.95
7382,Vredenburg,,,-32.9,17.9833
7390,Vredenburg,,,-32.9,17.9833
7395,Saldanha,,,-33.0167,17.95
7400,Cape Town,,,-33.9167,18.4167
7400,Kaapstad,,,-33.9167,18.4167
7404,Cape Town,,,-33.9167,18.4167
7405,Paarden Island,,,-33.9083,18.45
7405,Rugby,,,-33.9,18.4833
7405,Kaapstad,,,-33.9167,18.4167
7405,Ysterplaat,,,-33.9,18.4833
7405,Cape Town,,,-33.9167,18.4167
7405,Maitland,,,-33.9083,18.45
7406,Cape Town,,,-33.9167,18.4167
7407,Cape Town,,,-33.9167,18.4167
7420,Cape Town,,,-33.9167,18.4167
7420,Kaapstad,,,-33.9167,18.4167
7425,Cape Town,,,-33.9167,18.4167
7430,Cape Town,,,-33.9167,18.4167
7435,Cape Town,,,-33.8667,18.4833
7435,Milnerton,,,-33.9166,18.4166
7436,Milnerton,,,-33.8667,18.4833
7437,Cape Town,,,-33.9167,18.4167
7439,Cape Town,,,-33.9167,18.4167
7440,Melkbosstrand,,,-33.7306,18.4361
7441,Milnerton,,,-33.8213,18.4454
7441,Table View,,,-33.8167,18.4833
7441,Bloubergrant,,,-33.8213,18.4454
7441,Cape Town,,,-33.9167,18.4167
7441,Bloubergstrand,,,-33.8213,18.4454
7441,Melkbosstrand,,,-33.7306,18.4361
7442,Milnerton,,,-33.8667,18.4833
7443,Milnerton,,,-33.9166,18.4166
7444,Bloubergrant,,,-33.8326,18.4632
7446,Milnerton,,,-33.8667,18.4833
7447,Milnerton,,,-33.8667,18.4833
7449,Bloubergrant,,,-33.8667,18.4833
7449,Milnerton,,,-33.8667,18.4833
7450,Pinelands,,,-33.9167,18.5
7451,Maitland,,,-33.9333,18.5
7455,Cape Town,,,-33.9333,18.5167
7455,Langa,,,-33.9333,18.5167
7456,Cape Town,,,-33.9167,18.4167
7460,Monte Vista,,,-33.8833,18.5667
7460,Goodwood,,,-33.9,18.55
7460,Cape Town,,,-33.8917,18.5583
7463,Cape Town,,,-33.9167,18.4167
7463,Goodwood,,,-26.45,24.1833
7465,Matroosfontein,,,-33.9333,18.5833
7475,Goodwood,,,-26.45,24.1833
7480,Matroosfontein,,,-33.9333,18.5833
7485,Goodwood,,,-26.45,24.1833
7489,Cape Town,,,-33.9167,18.4167
7490,Matroosfontein,,,-33.9333,18.5833
7490,Elsiesrivier,,,-33.9167,18.5667
7490,Lavistown,,,-33.9222,18.5222
7490,Elsies River,,,-33.9222,18.5222
7490,Cape Town,,,-33.9167,18.4167
7491,Matroosfontein,,,-33.9333,18.5833
7493,Matroosfontein,,,-33.9333,18.5833
7493,Kaapstad,,,-33.9222,18.5333
7493,Cape Town,,,-33.9167,18.4167
7493,Belhar,,,-33.9222,18.5333
7493,Ravensmead,,,-33.9167,18.6
7499,Cape Town,,,-33.9167,18.4167
7500,Parow,,,-33.9,18.6
7500,Cape Town,,,-33.9167,18.4167
7501,Parow,,,-33.9,18.6
7503,Parow,,,-33.9,18.6
7504,Belhar,,,-33.95,18.6333
7505,Parow,,,-33.9,18.6
7506,Parow,,,-33.9,18.6
7507,Cape Town,,,-33.9167,18.4167
7525,Cape Town,,,-33.9167,18.4167
7525,Kaapstad,,,-33.9167,18.4167
7530,Cape Town,,,-33.9,18.6333
7530,Bellville,,,-33.9,18.6333
7532,Bellville,,,-33.9,18.6333
7533,Bellville,,,-33.9,18.6333
7535,Cape Town,,,-33.9167,18.4167
7536,Bellville,,,-33.9,18.6333
7537,Bellville,,,-33.9,18.6333
7538,Bellville,,,-33.9,18.6333
7539,Bellville,,,-33.9,18.6333
7540,Bellville,,,-33.9,18.6333
7550,Cape Town,,,-33.8333,18.65
7550,Durbanville,,,-33.8333,18.65
7551,Cape Town,,,-33.9167,18.4167
7560,Cape Town,,,-33.8667,18.6833
7560,Brackenfell,,,-33.8667,18.6833
7561,Cape Town,,,-33.9167,18.4167
7570,Kraaifontein,,,-33.8481,18.7172
7571,Kraaifontein,,,-30.0667,25.6667
7572,Kraaifontein North,,,-28.4278,26.8278
7579,Kuilsrivier,,,-25.15,29.15
7580,Blackheath,,,-26.1333,27.9667
7580,Kuilsriver,,,-31.3333,21.7667
7580,Kuilsrivier,,,-33.9333,18.6667
7580,Kuils River,,,-33.9333,18.6667
7581,Kuils River,,,-33.9333,18.6667
7582,Kuils River,,,-33.9333,18.6667
7583,Kuilsrivier,,,-25.15,29.15
7600,Stellenbosch,,,-33.9302,18.8449
7601,Stellenbosch,,,-33.9333,18.85
7602,Stellenbosch,,,-33.9333,18.85
7603,Stellenbosch,,,-33.9333,18.85
7604,Stellenbosch,,,-33.9333,18.85
7605,Stellenbosch,,,-33.9333,18.85
7607,Stellenbosch,,,-33.9333,18.85
7608,Stellenbosch,,,-33.9333,18.85
7611,Stellenbosch,,,-33.9333,18.85
7612,Stellenbosch,,,-33.9333,18.85
7613,Stellenbosch,,,-33.9333,18.85
7614,Stellenbosch,,,-33.9333,18.85
7615,Stellenbosch,,,-33.9333,18.85
7622,Paarl,,,-33.7333,18.9667
7623,Paarl,,,-33.7333,18.9667
7624,Paarl,,,-33.7333,18.9667
7625,Paarl,,,-33.7333,18.9667
7626,Paarl,,,-33.7333,18.9667
7627,Huguenot,,,-31.0833,26.6
7628,Nederburg,,,-33.2033,20.4933
7630,Paarl,,,-33.7333,18.9667
7645,Nederburg,,,-33.7297,19.2536
7646,Paarl,,,-33.7333,18.9667
7646,Huguenot,,,-31.0833,26.6
7646,Nederburg,,,-33.7297,19.2536
7655,Wellington,,,-33.6333,19
7655,Paarl,,,-33.7333,18.9667
7655,Mbekweni,,,-33.6833,18.9833
7656,Wellington,,,-33.6333,19
7670,Paarl,,,-33.7333,18.9667
7680,Paarl,,,-33.7333,18.9667
7681,Paarl,,,-33.7333,18.9667
7690,Franschhoek,,,-33.9166,19.1166
7691,Franschhoek,,,-33.9167,19.1167
7700,Mowbray,,,-33.9333,18.4667
7700,Newlands,,,-33.9785,18.4481
7700,Kaapstad,,,-32.9389,19.6667
7700,Rondebosch,,,-33.9633,18.4764
7700,Lansdowne,,,-32.9389,19.6667
7700,Cape Town,,,-33.9167,18.4167
7702,Rondebosch,,,-33.3533,19.19
7705,Cape Town,,,-33.9167,18.4167
7707,Rondebosch,,,-33.3533,19.19
7708,Cape Town,,,-33.975,18.475
7708,Claremont,,,-33.9833,18.4667
7708,Nuweland,,,-33.9667,18.4833
7725,Kaapstad,,,-33.9167,18.4167
7725,Cape Town,,,-33.9167,18.4167
7735,Cape Town,,,-33.9167,18.4167
7740,Claremont,,,-33.9833,18.4667
7745,Cape Town,,,-33.9167,18.4167
7750,Ottery,,,-33.9833,18.575
7750,Guguletu,,,-33.9833,18.5667
7750,Gugulethu,,,-33.9833,18.575
7750,Cape Town,,,-33.9833,18.575
7750,Khayalitsha,,,-33.9833,18.575
7750,Nyanga,,,-33.9833,18.5833
7751,Cape Town,,,-33.9167,18.4167
7752,Guguletu,,,-33.9833,18.5667
7755,Cape Town,,,-33.9167,18.4167
7756,Guguletu,,,-33.9833,18.5667
7760,Cape Town,,,-33.9167,18.4167
7762,Gatesville,,,-33.9625,18.4917
7763,Gatesville,,,-33.9625,18.4917
7764,Crawford,,,-33.9833,18.5
7764,Athlone,,,-33.9667,18.5
7764,Elspark,,,-33.9778,18.5167
7764,Lansdowne,,,-33.9778,18.5167
7764,Gatesville,,,-33.9778,18.5167
7764,Manenberg,,,-33.9833,18.55
7764,Cape Town,,,-33.9778,18.5167
7766,Cape Town,,,-33.9167,18.4167
7767,Gatesville,,,-33.9625,18.4917
7769,Gatesville,,,-33.9625,18.4917
7770,Lansdowne,,,-33.9833,18.5
7779,Cape Town,,,-33.9167,18.4167
7780,Gatesville,,,-33.9722,18.4667
7780,Landsdowne,,,-33.9722,18.4667
7780,Lansdowne,,,-33.9874,18.4975
7780,Ottery,,,-34.0167,18.4833
7780,Cape Town,,,-33.9167,18.4167
7780,Kenwyn,,,-33.9722,18.4667
7782,Cape Town,,,-33.9167,18.4167
7783,Cape Town,,,-33.9167,18.4167
7784,Khayalitsha,,,-33.9167,18.4167
7784,Khayelitsha,,,-33.9167,18.4167
7784,Mitchells Plain,,,-33.9167,18.4167
7784,Cape Town,,,-33.9167,18.4167
7785,Mitchells Plain,,,-34.05,18.6167
7785,Cape Town,,,-33.9167,18.4167
7785,Mitchellsplain,,,-33.9611,18.4833
7785,Kaapstad,,,-33.9167,18.4167
7785,Mitchells Plein,,,-33.9611,18.4833
7785,Mithchells Plain,,,-33.9611,18.4833
7786,Mitchells Plain,,,-34.05,18.6167
7787,Mitchells Plain,,,-34.05,18.6167
7788,Mitchells Plain,,,-34.05,18.6167
7789,Cape Town,,,-33.9167,18.4167
7789,Kaapstad,,,-33.9167,18.4167
7790,Lansdowne,,,-33.9833,18.5
7791,Khayelitsha,,,-34.05,18.6667
7793,Khayelitsha,,,-34.05,18.6667
7794,Khayelitsha,,,-34.05,18.6667
7798,Strandfontein,,,-34.0833,18.55
7798,Mitchells Plain,,,-34.05,18.6167
7800,Plumstead,,,-34.0167,18.4667
7800,Diep River,,,-34.0345,18.4651
7800,Cape Town,,,-34.0167,18.4722
7800,Wynberg,,,-34,18.4667
7800,Ottery,,,-34.0167,18.4722
7800,Southfield,,,-34.0333,18.4833
7801,Cape Town,,,-33.9167,18.4167
7802,Mitchells Plain,,,-34.05,18.6167
7805,Grassy Park,,,-34.05,18.4833
7806,Cape Town,,,-33.9166,18.4166
7806,Constantia,,,-34.0167,18.45
7806,Hout Bay,,,-33.9166,18.4166
7806,Houtbaai,,,-33.9166,18.4166
7806,Kaapstad,,,-34,18.3917
7808,Cape Town,,,-33.9167,18.4167
7824,Cape Town,,,-33.9167,18.4167
7848,Cape Town,,,-33.9167,18.4167
7864,Cape Town,,,-33.9167,18.4167
7872,Cape Town,,,-33.9167,18.4167
7872,Kaapstad,,,-33.9167,18.4167
7880,Cape Town,,,-33.9167,18.4167
7888,Cape Town,,,-33.9167,18.4167
7915,Cape Town,,,-33.9167,18.4167
7925,Cape Town,,,-33.9167,18.4167
7925,Woodstock,,,-33.9167,18.4333
7925,Kaapstad,,,-33.9167,18.4167
7935,Cape Town,,,-33.9167,18.4167
7937,Cape Town,,,-33.9167,18.4167
7941,Cape Town,,,-33.9167,18.4167
7941,Ottery,,,-34.0167,18.4833
7941,Grassy Park,,,-34.05,18.4833
7945,Steenberg,,,-34.0667,18.4667
7945,Muizenberg,,,-34.1167,18.4667
7945,Lavender Hill,,,-34.0667,18.4833
7945,Retreat,,,-31.9167,26.9667
7945,Bergvliet,,,-34.0475,18.4525
7945,Lakeside,,,-34.0833,18.45
7945,Diep River,,,-33.8021,19.5229
7945,Tokai,,,-34.0667,18.4333
7945,Heathfield,,,-34.05,18.4667
7945,Cape Town,,,-33.9258,18.4232
7946,Muizenberg,,,-34.1167,18.4667
7947,Retreat,,,-31.9167,26.9667
7950,Cape Town,,,-33.9167,18.4167
7965,Cape Town,,,-33.9167,18.4167
7966,Cape Town,,,-33.9167,18.4167
7974,Kaapstad,,,-33.9167,18.4167
7974,Cape Town,,,-33.9167,18.4167
7975,Cape Town,,,-33.9167,18.4167
7975,Simonstad,,,-34.1833,18.4333
